"x1","x2","y","presentation_group","row_id","sampled_positive"
0,1,1,1245,6221,TRUE
1,0,1,1245,6222,FALSE
1,1,0,1245,6223,FALSE
1,0,0,1245,6224,FALSE
1,1,0,1245,6225,FALSE
0,1,1,1246,6226,FALSE
1,0,1,1246,6227,TRUE
1,0,1,1246,6228,FALSE
1,0,1,1246,6229,FALSE
0,1,1,1246,6230,FALSE
1,0,1,1247,6231,FALSE
0,1,1,1247,6232,TRUE
1,1,0,1247,6233,FALSE
0,0,0,1247,6234,FALSE
1,0,1,1247,6235,FALSE
0,0,0,1248,6236,FALSE
0,0,0,1248,6237,FALSE
1,0,1,1248,6238,TRUE
0,0,0,1248,6239,FALSE
0,1,1,1248,6240,FALSE
0,0,0,1249,6241,FALSE
1,0,1,1249,6242,FALSE
0,1,1,1249,6243,TRUE
1,0,1,1249,6244,FALSE
1,0,0,1249,6245,FALSE
0,0,0,1250,6246,FALSE
1,0,1,1250,6247,TRUE
0,1,1,1250,6248,FALSE
0,0,0,1250,6249,FALSE
1,0,1,1250,6250,FALSE
1,0,0,1251,6251,FALSE
1,0,0,1251,6252,FALSE
0,1,1,1251,6253,TRUE
1,1,0,1251,6254,FALSE
0,0,0,1251,6255,FALSE
1,0,0,1252,6256,FALSE
0,1,1,1252,6257,TRUE
0,1,1,1252,6258,FALSE
1,0,0,1252,6259,FALSE
0,0,0,1252,6260,FALSE
1,0,0,1253,6261,FALSE
1,0,0,1253,6262,FALSE
1,0,1,1253,6263,FALSE
0,0,0,1253,6264,FALSE
1,0,1,1253,6265,TRUE
1,0,0,1254,6266,FALSE
0,1,1,1254,6267,FALSE
1,0,1,1254,6268,FALSE
1,0,1,1254,6269,FALSE
1,0,1,1254,6270,TRUE
1,0,1,1255,6271,FALSE
1,0,1,1255,6272,FALSE
0,1,1,1255,6273,FALSE
1,0,1,1255,6274,FALSE
0,1,1,1255,6275,TRUE
1,0,1,1256,6276,TRUE
0,0,0,1256,6277,FALSE
0,0,0,1256,6278,FALSE
0,0,0,1256,6279,FALSE
0,1,1,1256,6280,FALSE
0,1,1,1257,6281,FALSE
1,0,0,1257,6282,FALSE
1,0,1,1257,6283,FALSE
1,0,1,1257,6284,TRUE
1,0,1,1257,6285,FALSE
0,0,0,1258,6286,FALSE
0,0,0,1258,6287,FALSE
1,0,1,1258,6288,TRUE
0,0,0,1258,6289,FALSE
0,1,1,1258,6290,FALSE
1,0,1,1259,6291,FALSE
0,1,1,1259,6292,TRUE
1,0,0,1259,6293,FALSE
1,0,0,1259,6294,FALSE
1,1,0,1259,6295,FALSE
1,0,0,1260,6296,FALSE
0,0,0,1260,6297,FALSE
1,0,1,1260,6298,TRUE
0,0,0,1260,6299,FALSE
1,1,0,1260,6300,FALSE
0,0,0,1261,6301,FALSE
0,1,1,1261,6302,FALSE
0,1,1,1261,6303,TRUE
0,0,0,1261,6304,FALSE
1,0,1,1261,6305,FALSE
1,0,0,1262,6306,FALSE
1,0,1,1262,6307,TRUE
1,1,0,1262,6308,FALSE
0,0,0,1262,6309,FALSE
1,0,0,1262,6310,FALSE
0,1,1,1263,6311,FALSE
1,0,1,1263,6312,TRUE
0,1,1,1263,6313,FALSE
0,1,1,1263,6314,FALSE
1,0,1,1263,6315,FALSE
0,1,1,1264,6316,FALSE
0,1,1,1264,6317,TRUE
0,0,0,1264,6318,FALSE
0,1,1,1264,6319,FALSE
1,0,0,1264,6320,FALSE
1,0,1,1265,6321,TRUE
0,0,0,1265,6322,FALSE
1,0,0,1265,6323,FALSE
1,0,1,1265,6324,FALSE
0,1,1,1265,6325,FALSE
0,0,0,1266,6326,FALSE
1,1,0,1266,6327,FALSE
1,1,0,1266,6328,FALSE
0,1,1,1266,6329,TRUE
1,0,1,1266,6330,FALSE
0,1,1,1267,6331,FALSE
0,0,0,1267,6332,FALSE
1,0,1,1267,6333,TRUE
1,0,0,1267,6334,FALSE
1,0,1,1267,6335,FALSE
0,0,0,1268,6336,FALSE
0,1,1,1268,6337,TRUE
0,1,1,1268,6338,FALSE
1,1,0,1268,6339,FALSE
0,0,0,1268,6340,FALSE
1,0,1,1269,6341,TRUE
0,1,1,1269,6342,FALSE
1,0,1,1269,6343,FALSE
1,1,0,1269,6344,FALSE
0,0,0,1269,6345,FALSE
1,1,0,1270,6346,FALSE
1,0,1,1270,6347,FALSE
1,1,0,1270,6348,FALSE
0,1,1,1270,6349,FALSE
0,1,1,1270,6350,TRUE
0,0,0,1271,6351,FALSE
0,0,0,1271,6352,FALSE
1,0,1,1271,6353,TRUE
1,0,0,1271,6354,FALSE
1,0,1,1271,6355,FALSE
1,0,1,1272,6356,FALSE
1,0,0,1272,6357,FALSE
0,1,1,1272,6358,FALSE
0,1,1,1272,6359,TRUE
0,0,0,1272,6360,FALSE
0,1,1,1273,6361,FALSE
1,0,1,1273,6362,FALSE
0,1,1,1273,6363,TRUE
0,1,1,1273,6364,FALSE
0,1,1,1273,6365,FALSE
0,0,0,1274,6366,FALSE
1,0,1,1274,6367,TRUE
1,0,0,1274,6368,FALSE
1,0,1,1274,6369,FALSE
0,0,0,1274,6370,FALSE
0,0,0,1275,6371,FALSE
1,0,1,1275,6372,FALSE
0,1,1,1275,6373,FALSE
1,1,0,1275,6374,FALSE
0,1,1,1275,6375,TRUE
1,0,0,1276,6376,FALSE
1,1,0,1276,6377,FALSE
1,0,1,1276,6378,TRUE
1,0,1,1276,6379,FALSE
1,1,0,1276,6380,FALSE
0,1,1,1277,6381,TRUE
1,0,0,1277,6382,FALSE
0,1,1,1277,6383,FALSE
0,0,0,1277,6384,FALSE
1,1,0,1277,6385,FALSE
0,0,0,1278,6386,FALSE
1,0,1,1278,6387,TRUE
1,1,0,1278,6388,FALSE
0,0,0,1278,6389,FALSE
1,1,0,1278,6390,FALSE
0,1,1,1279,6391,TRUE
0,0,0,1279,6392,FALSE
1,0,1,1279,6393,FALSE
0,1,1,1279,6394,FALSE
1,0,1,1279,6395,FALSE
1,0,0,1280,6396,FALSE
1,1,0,1280,6397,FALSE
1,0,1,1280,6398,FALSE
1,0,1,1280,6399,FALSE
1,0,1,1280,6400,TRUE
1,0,0,1281,6401,FALSE
0,0,0,1281,6402,FALSE
0,1,1,1281,6403,TRUE
1,1,0,1281,6404,FALSE
0,1,1,1281,6405,FALSE
1,1,0,1282,6406,FALSE
1,0,1,1282,6407,FALSE
0,0,0,1282,6408,FALSE
0,1,1,1282,6409,TRUE
1,0,0,1282,6410,FALSE
0,1,1,1283,6411,FALSE
1,0,1,1283,6412,FALSE
1,0,1,1283,6413,TRUE
0,0,0,1283,6414,FALSE
1,1,0,1283,6415,FALSE
1,0,1,1284,6416,FALSE
1,0,0,1284,6417,FALSE
0,1,1,1284,6418,FALSE
0,1,1,1284,6419,FALSE
1,0,1,1284,6420,TRUE
0,1,1,1285,6421,FALSE
0,0,0,1285,6422,FALSE
0,1,1,1285,6423,TRUE
0,0,0,1285,6424,FALSE
1,0,1,1285,6425,FALSE
0,1,1,1286,6426,FALSE
0,1,1,1286,6427,FALSE
0,0,0,1286,6428,FALSE
1,0,1,1286,6429,FALSE
1,0,1,1286,6430,TRUE
0,1,1,1287,6431,FALSE
1,1,0,1287,6432,FALSE
0,0,0,1287,6433,FALSE
0,1,1,1287,6434,TRUE
1,0,0,1287,6435,FALSE
0,0,0,1288,6436,FALSE
0,0,0,1288,6437,FALSE
0,0,0,1288,6438,FALSE
0,0,0,1288,6439,FALSE
1,0,0,1288,6440,FALSE
1,1,0,1289,6441,FALSE
1,1,0,1289,6442,FALSE
0,0,0,1289,6443,FALSE
1,0,0,1289,6444,FALSE
0,1,1,1289,6445,TRUE
0,1,1,1290,6446,TRUE
1,0,0,1290,6447,FALSE
1,0,0,1290,6448,FALSE
1,0,1,1290,6449,FALSE
1,0,1,1290,6450,FALSE
1,0,0,1291,6451,FALSE
1,0,1,1291,6452,FALSE
0,1,1,1291,6453,TRUE
1,0,1,1291,6454,FALSE
1,0,0,1291,6455,FALSE
1,0,1,1292,6456,FALSE
0,1,1,1292,6457,FALSE
1,0,0,1292,6458,FALSE
1,0,1,1292,6459,TRUE
1,0,1,1292,6460,FALSE
0,0,0,1293,6461,FALSE
1,0,0,1293,6462,FALSE
0,0,0,1293,6463,FALSE
0,1,1,1293,6464,TRUE
1,0,1,1293,6465,FALSE
0,1,1,1294,6466,TRUE
0,1,1,1294,6467,FALSE
0,0,0,1294,6468,FALSE
0,0,0,1294,6469,FALSE
0,0,0,1294,6470,FALSE
1,0,1,1295,6471,TRUE
1,1,0,1295,6472,FALSE
0,1,1,1295,6473,FALSE
1,0,0,1295,6474,FALSE
1,0,0,1295,6475,FALSE
1,0,0,1296,6476,FALSE
0,0,0,1296,6477,FALSE
1,0,0,1296,6478,FALSE
1,0,0,1296,6479,FALSE
1,0,1,1296,6480,TRUE
1,1,0,1297,6481,FALSE
0,0,0,1297,6482,FALSE
0,0,0,1297,6483,FALSE
0,1,1,1297,6484,FALSE
0,1,1,1297,6485,TRUE
0,1,1,1298,6486,TRUE
1,0,0,1298,6487,FALSE
1,0,1,1298,6488,FALSE
1,0,0,1298,6489,FALSE
1,1,0,1298,6490,FALSE
0,1,1,1299,6491,TRUE
0,1,1,1299,6492,FALSE
0,0,0,1299,6493,FALSE
1,0,0,1299,6494,FALSE
0,0,0,1299,6495,FALSE
0,0,0,1300,6496,FALSE
1,0,1,1300,6497,TRUE
0,0,0,1300,6498,FALSE
1,0,0,1300,6499,FALSE
1,0,1,1300,6500,FALSE
1,1,0,1301,6501,FALSE
0,0,0,1301,6502,FALSE
0,0,0,1301,6503,FALSE
1,1,0,1301,6504,FALSE
0,1,1,1301,6505,TRUE
0,1,1,1302,6506,TRUE
0,0,0,1302,6507,FALSE
0,0,0,1302,6508,FALSE
1,0,1,1302,6509,FALSE
0,0,0,1302,6510,FALSE
1,1,0,1303,6511,FALSE
1,1,0,1303,6512,FALSE
1,1,0,1303,6513,FALSE
0,1,1,1303,6514,TRUE
1,0,0,1303,6515,FALSE
0,0,0,1304,6516,FALSE
0,0,0,1304,6517,FALSE
1,0,1,1304,6518,FALSE
1,0,1,1304,6519,TRUE
1,0,1,1304,6520,FALSE
1,0,0,1305,6521,FALSE
0,0,0,1305,6522,FALSE
0,0,0,1305,6523,FALSE
1,0,0,1305,6524,FALSE
1,0,1,1305,6525,TRUE
1,0,1,1306,6526,FALSE
0,0,0,1306,6527,FALSE
1,0,1,1306,6528,FALSE
1,0,1,1306,6529,TRUE
1,0,1,1306,6530,FALSE
1,0,1,1307,6531,TRUE
1,0,0,1307,6532,FALSE
1,0,1,1307,6533,FALSE
0,0,0,1307,6534,FALSE
0,0,0,1307,6535,FALSE
0,1,1,1308,6536,FALSE
1,1,0,1308,6537,FALSE
0,1,1,1308,6538,FALSE
0,0,0,1308,6539,FALSE
0,1,1,1308,6540,TRUE
0,0,0,1309,6541,FALSE
0,1,1,1309,6542,FALSE
1,0,1,1309,6543,TRUE
0,0,0,1309,6544,FALSE
0,0,0,1309,6545,FALSE
0,1,1,1310,6546,TRUE
1,0,1,1310,6547,FALSE
1,0,1,1310,6548,FALSE
0,0,0,1310,6549,FALSE
1,0,1,1310,6550,FALSE
0,0,0,1311,6551,FALSE
0,0,0,1311,6552,FALSE
0,1,1,1311,6553,FALSE
1,0,1,1311,6554,TRUE
1,1,0,1311,6555,FALSE
1,0,1,1312,6556,FALSE
0,1,1,1312,6557,FALSE
1,1,0,1312,6558,FALSE
0,1,1,1312,6559,TRUE
1,1,0,1312,6560,FALSE
1,0,1,1313,6561,TRUE
0,0,0,1313,6562,FALSE
0,1,1,1313,6563,FALSE
0,1,1,1313,6564,FALSE
0,0,0,1313,6565,FALSE
0,1,1,1314,6566,FALSE
0,0,0,1314,6567,FALSE
0,0,0,1314,6568,FALSE
1,1,0,1314,6569,FALSE
1,0,1,1314,6570,TRUE
1,0,1,1315,6571,FALSE
1,0,1,1315,6572,TRUE
1,1,0,1315,6573,FALSE
0,0,0,1315,6574,FALSE
1,0,0,1315,6575,FALSE
1,0,0,1316,6576,FALSE
1,0,1,1316,6577,TRUE
1,0,0,1316,6578,FALSE
1,0,0,1316,6579,FALSE
1,0,0,1316,6580,FALSE
1,1,0,1317,6581,FALSE
0,1,1,1317,6582,TRUE
1,0,1,1317,6583,FALSE
1,0,1,1317,6584,FALSE
1,1,0,1317,6585,FALSE
1,0,1,1318,6586,FALSE
0,0,0,1318,6587,FALSE
0,0,0,1318,6588,FALSE
1,0,0,1318,6589,FALSE
0,1,1,1318,6590,TRUE
1,0,0,1319,6591,FALSE
1,0,1,1319,6592,TRUE
1,0,1,1319,6593,FALSE
0,1,1,1319,6594,FALSE
1,0,1,1319,6595,FALSE
1,0,0,1320,6596,FALSE
1,0,1,1320,6597,TRUE
1,0,1,1320,6598,FALSE
0,1,1,1320,6599,FALSE
1,0,1,1320,6600,FALSE
0,1,1,1321,6601,TRUE
1,0,1,1321,6602,FALSE
1,0,1,1321,6603,FALSE
0,0,0,1321,6604,FALSE
0,1,1,1321,6605,FALSE
1,1,0,1322,6606,FALSE
1,1,0,1322,6607,FALSE
1,0,0,1322,6608,FALSE
1,0,1,1322,6609,TRUE
1,0,0,1322,6610,FALSE
1,0,1,1323,6611,TRUE
1,0,1,1323,6612,FALSE
1,0,0,1323,6613,FALSE
0,0,0,1323,6614,FALSE
0,1,1,1323,6615,FALSE
1,0,1,1324,6616,FALSE
1,0,0,1324,6617,FALSE
1,0,1,1324,6618,TRUE
1,0,0,1324,6619,FALSE
1,0,0,1324,6620,FALSE
0,1,1,1325,6621,TRUE
1,1,0,1325,6622,FALSE
0,0,0,1325,6623,FALSE
1,0,1,1325,6624,FALSE
1,0,0,1325,6625,FALSE
0,0,0,1326,6626,FALSE
0,1,1,1326,6627,TRUE
0,1,1,1326,6628,FALSE
1,0,1,1326,6629,FALSE
1,1,0,1326,6630,FALSE
1,0,1,1327,6631,FALSE
1,0,1,1327,6632,TRUE
1,0,1,1327,6633,FALSE
0,1,1,1327,6634,FALSE
1,0,0,1327,6635,FALSE
1,0,0,1328,6636,FALSE
1,1,0,1328,6637,FALSE
0,1,1,1328,6638,FALSE
0,1,1,1328,6639,FALSE
1,0,1,1328,6640,TRUE
0,1,1,1329,6641,TRUE
1,0,0,1329,6642,FALSE
0,0,0,1329,6643,FALSE
0,1,1,1329,6644,FALSE
1,0,1,1329,6645,FALSE
1,0,0,1330,6646,FALSE
0,0,0,1330,6647,FALSE
0,1,1,1330,6648,TRUE
1,0,0,1330,6649,FALSE
0,0,0,1330,6650,FALSE
0,0,0,1331,6651,FALSE
0,0,0,1331,6652,FALSE
1,0,1,1331,6653,TRUE
1,0,1,1331,6654,FALSE
0,0,0,1331,6655,FALSE
0,0,0,1332,6656,FALSE
1,0,0,1332,6657,FALSE
0,0,0,1332,6658,FALSE
0,0,0,1332,6659,FALSE
0,0,0,1332,6660,FALSE
0,0,0,1333,6661,FALSE
0,0,0,1333,6662,FALSE
0,0,0,1333,6663,FALSE
0,1,1,1333,6664,TRUE
0,0,0,1333,6665,FALSE
0,0,0,1334,6666,FALSE
1,0,1,1334,6667,FALSE
0,0,0,1334,6668,FALSE
1,0,0,1334,6669,FALSE
1,0,1,1334,6670,TRUE
1,1,0,1335,6671,FALSE
0,0,0,1335,6672,FALSE
1,0,0,1335,6673,FALSE
1,0,1,1335,6674,TRUE
1,0,0,1335,6675,FALSE
0,1,1,1336,6676,FALSE
1,0,0,1336,6677,FALSE
0,1,1,1336,6678,FALSE
0,0,0,1336,6679,FALSE
1,0,1,1336,6680,TRUE
1,0,1,1337,6681,TRUE
1,0,0,1337,6682,FALSE
0,0,0,1337,6683,FALSE
1,1,0,1337,6684,FALSE
0,1,1,1337,6685,FALSE
1,1,0,1338,6686,FALSE
1,0,0,1338,6687,FALSE
0,1,1,1338,6688,TRUE
1,0,1,1338,6689,FALSE
0,1,1,1338,6690,FALSE
1,0,1,1339,6691,TRUE
0,1,1,1339,6692,FALSE
1,0,1,1339,6693,FALSE
1,0,0,1339,6694,FALSE
0,0,0,1339,6695,FALSE
0,0,0,1340,6696,FALSE
1,0,1,1340,6697,FALSE
0,0,0,1340,6698,FALSE
1,0,1,1340,6699,TRUE
0,0,0,1340,6700,FALSE
1,0,1,1341,6701,TRUE
1,0,0,1341,6702,FALSE
1,0,0,1341,6703,FALSE
0,1,1,1341,6704,FALSE
1,0,0,1341,6705,FALSE
0,0,0,1342,6706,FALSE
0,1,1,1342,6707,TRUE
0,0,0,1342,6708,FALSE
1,0,0,1342,6709,FALSE
1,0,1,1342,6710,FALSE
0,0,0,1343,6711,FALSE
0,1,1,1343,6712,TRUE
0,1,1,1343,6713,FALSE
1,0,1,1343,6714,FALSE
0,1,1,1343,6715,FALSE
1,0,1,1344,6716,TRUE
0,1,1,1344,6717,FALSE
0,1,1,1344,6718,FALSE
0,1,1,1344,6719,FALSE
1,1,0,1344,6720,FALSE
0,1,1,1345,6721,FALSE
1,1,0,1345,6722,FALSE
1,0,0,1345,6723,FALSE
1,0,1,1345,6724,TRUE
1,0,0,1345,6725,FALSE
1,0,1,1346,6726,FALSE
1,0,1,1346,6727,TRUE
1,0,0,1346,6728,FALSE
1,1,0,1346,6729,FALSE
0,0,0,1346,6730,FALSE
1,0,1,1347,6731,FALSE
1,0,1,1347,6732,FALSE
0,0,0,1347,6733,FALSE
0,0,0,1347,6734,FALSE
0,1,1,1347,6735,TRUE
1,1,0,1348,6736,FALSE
1,0,1,1348,6737,FALSE
0,1,1,1348,6738,FALSE
0,0,0,1348,6739,FALSE
1,0,1,1348,6740,TRUE
1,0,0,1349,6741,FALSE
0,0,0,1349,6742,FALSE
1,0,1,1349,6743,TRUE
0,0,0,1349,6744,FALSE
1,1,0,1349,6745,FALSE
0,1,1,1350,6746,FALSE
1,0,1,1350,6747,FALSE
0,1,1,1350,6748,TRUE
1,0,1,1350,6749,FALSE
1,0,0,1350,6750,FALSE
0,0,0,1351,6751,FALSE
0,1,1,1351,6752,FALSE
1,0,1,1351,6753,TRUE
1,0,0,1351,6754,FALSE
1,1,0,1351,6755,FALSE
1,0,1,1352,6756,TRUE
1,1,0,1352,6757,FALSE
1,0,1,1352,6758,FALSE
0,0,0,1352,6759,FALSE
1,0,0,1352,6760,FALSE
0,0,0,1353,6761,FALSE
1,0,1,1353,6762,FALSE
0,0,0,1353,6763,FALSE
1,0,1,1353,6764,TRUE
0,0,0,1353,6765,FALSE
1,0,1,1354,6766,TRUE
1,0,0,1354,6767,FALSE
0,1,1,1354,6768,FALSE
1,0,0,1354,6769,FALSE
0,1,1,1354,6770,FALSE
1,0,0,1355,6771,FALSE
0,1,1,1355,6772,TRUE
0,0,0,1355,6773,FALSE
0,0,0,1355,6774,FALSE
0,0,0,1355,6775,FALSE
0,0,0,1356,6776,FALSE
1,0,0,1356,6777,FALSE
0,1,1,1356,6778,TRUE
0,1,1,1356,6779,FALSE
1,0,0,1356,6780,FALSE
0,0,0,1357,6781,FALSE
1,0,1,1357,6782,TRUE
1,0,1,1357,6783,FALSE
1,0,1,1357,6784,FALSE
1,0,0,1357,6785,FALSE
0,0,0,1358,6786,FALSE
0,0,0,1358,6787,FALSE
1,0,1,1358,6788,TRUE
1,0,1,1358,6789,FALSE
1,0,0,1358,6790,FALSE
0,0,0,1359,6791,FALSE
0,0,0,1359,6792,FALSE
1,0,1,1359,6793,TRUE
1,1,0,1359,6794,FALSE
0,1,1,1359,6795,FALSE
1,0,1,1360,6796,TRUE
1,1,0,1360,6797,FALSE
0,1,1,1360,6798,FALSE
1,0,0,1360,6799,FALSE
0,1,1,1360,6800,FALSE
1,1,0,1361,6801,FALSE
1,0,1,1361,6802,FALSE
0,1,1,1361,6803,TRUE
0,0,0,1361,6804,FALSE
1,0,1,1361,6805,FALSE
0,0,0,1362,6806,FALSE
0,1,1,1362,6807,TRUE
0,1,1,1362,6808,FALSE
1,0,0,1362,6809,FALSE
1,0,0,1362,6810,FALSE
0,0,0,1363,6811,FALSE
1,0,0,1363,6812,FALSE
1,0,0,1363,6813,FALSE
1,0,0,1363,6814,FALSE
0,0,0,1363,6815,FALSE
0,0,0,1364,6816,FALSE
0,1,1,1364,6817,TRUE
1,0,0,1364,6818,FALSE
1,0,0,1364,6819,FALSE
1,0,1,1364,6820,FALSE
1,1,0,1365,6821,FALSE
1,0,1,1365,6822,TRUE
0,0,0,1365,6823,FALSE
1,0,0,1365,6824,FALSE
0,1,1,1365,6825,FALSE
1,0,1,1366,6826,FALSE
1,0,1,1366,6827,FALSE
1,0,1,1366,6828,FALSE
0,1,1,1366,6829,TRUE
1,0,0,1366,6830,FALSE
1,0,0,1367,6831,FALSE
1,0,1,1367,6832,TRUE
0,0,0,1367,6833,FALSE
1,0,0,1367,6834,FALSE
1,0,0,1367,6835,FALSE
1,0,1,1368,6836,FALSE
1,0,1,1368,6837,FALSE
1,0,1,1368,6838,TRUE
1,0,1,1368,6839,FALSE
0,1,1,1368,6840,FALSE
1,0,0,1369,6841,FALSE
1,0,1,1369,6842,FALSE
1,0,0,1369,6843,FALSE
0,1,1,1369,6844,TRUE
1,0,0,1369,6845,FALSE
0,1,1,1370,6846,TRUE
1,0,0,1370,6847,FALSE
1,0,1,1370,6848,FALSE
0,1,1,1370,6849,FALSE
1,0,0,1370,6850,FALSE
1,1,0,1371,6851,FALSE
1,0,1,1371,6852,FALSE
1,0,1,1371,6853,FALSE
0,1,1,1371,6854,FALSE
1,0,1,1371,6855,TRUE
1,0,0,1372,6856,FALSE
1,0,0,1372,6857,FALSE
1,0,1,1372,6858,TRUE
1,0,1,1372,6859,FALSE
1,0,1,1372,6860,FALSE
1,0,1,1373,6861,FALSE
1,0,0,1373,6862,FALSE
0,1,1,1373,6863,FALSE
0,1,1,1373,6864,TRUE
1,0,0,1373,6865,FALSE
1,0,0,1374,6866,FALSE
0,1,1,1374,6867,TRUE
1,0,0,1374,6868,FALSE
1,0,0,1374,6869,FALSE
1,1,0,1374,6870,FALSE
1,0,1,1375,6871,TRUE
1,1,0,1375,6872,FALSE
1,0,0,1375,6873,FALSE
0,1,1,1375,6874,FALSE
1,0,1,1375,6875,FALSE
1,0,1,1376,6876,TRUE
0,0,0,1376,6877,FALSE
1,1,0,1376,6878,FALSE
1,0,0,1376,6879,FALSE
1,0,1,1376,6880,FALSE
1,0,0,1377,6881,FALSE
1,0,1,1377,6882,FALSE
1,0,0,1377,6883,FALSE
1,1,0,1377,6884,FALSE
1,0,1,1377,6885,TRUE
1,0,1,1378,6886,TRUE
1,0,0,1378,6887,FALSE
0,1,1,1378,6888,FALSE
0,0,0,1378,6889,FALSE
0,0,0,1378,6890,FALSE
0,1,1,1379,6891,TRUE
1,0,0,1379,6892,FALSE
1,1,0,1379,6893,FALSE
1,0,0,1379,6894,FALSE
0,1,1,1379,6895,FALSE
0,0,0,1380,6896,FALSE
0,1,1,1380,6897,TRUE
0,1,1,1380,6898,FALSE
0,1,1,1380,6899,FALSE
0,0,0,1380,6900,FALSE
0,0,0,1381,6901,FALSE
1,0,1,1381,6902,FALSE
0,1,1,1381,6903,TRUE
1,0,1,1381,6904,FALSE
0,1,1,1381,6905,FALSE
1,0,1,1382,6906,FALSE
1,1,0,1382,6907,FALSE
0,1,1,1382,6908,TRUE
0,0,0,1382,6909,FALSE
1,0,0,1382,6910,FALSE
1,0,1,1383,6911,FALSE
0,0,0,1383,6912,FALSE
1,0,1,1383,6913,FALSE
1,0,0,1383,6914,FALSE
1,0,1,1383,6915,TRUE
0,0,0,1384,6916,FALSE
0,1,1,1384,6917,FALSE
0,1,1,1384,6918,TRUE
1,0,0,1384,6919,FALSE
0,1,1,1384,6920,FALSE
0,0,0,1385,6921,FALSE
0,1,1,1385,6922,TRUE
0,0,0,1385,6923,FALSE
1,0,0,1385,6924,FALSE
1,0,0,1385,6925,FALSE
0,0,0,1386,6926,FALSE
0,1,1,1386,6927,FALSE
0,0,0,1386,6928,FALSE
0,1,1,1386,6929,TRUE
0,1,1,1386,6930,FALSE
1,0,0,1387,6931,FALSE
0,0,0,1387,6932,FALSE
1,0,1,1387,6933,TRUE
1,0,0,1387,6934,FALSE
0,0,0,1387,6935,FALSE
1,0,1,1388,6936,TRUE
1,0,1,1388,6937,FALSE
1,1,0,1388,6938,FALSE
0,1,1,1388,6939,FALSE
1,0,1,1388,6940,FALSE
1,1,0,1389,6941,FALSE
1,0,1,1389,6942,TRUE
1,0,1,1389,6943,FALSE
1,0,0,1389,6944,FALSE
0,1,1,1389,6945,FALSE
0,0,0,1390,6946,FALSE
1,0,1,1390,6947,FALSE
1,0,1,1390,6948,TRUE
0,1,1,1390,6949,FALSE
1,0,1,1390,6950,FALSE
0,0,0,1391,6951,FALSE
1,0,1,1391,6952,TRUE
1,0,0,1391,6953,FALSE
1,0,0,1391,6954,FALSE
1,1,0,1391,6955,FALSE
0,1,1,1392,6956,TRUE
1,0,1,1392,6957,FALSE
1,0,0,1392,6958,FALSE
1,0,1,1392,6959,FALSE
0,1,1,1392,6960,FALSE
0,1,1,1393,6961,FALSE
0,1,1,1393,6962,TRUE
1,0,1,1393,6963,FALSE
1,0,0,1393,6964,FALSE
1,1,0,1393,6965,FALSE
0,0,0,1394,6966,FALSE
1,0,0,1394,6967,FALSE
0,1,1,1394,6968,TRUE
0,0,0,1394,6969,FALSE
1,1,0,1394,6970,FALSE
0,1,1,1395,6971,FALSE
1,0,1,1395,6972,FALSE
0,0,0,1395,6973,FALSE
1,0,1,1395,6974,FALSE
0,1,1,1395,6975,TRUE
1,0,1,1396,6976,FALSE
0,1,1,1396,6977,TRUE
1,1,0,1396,6978,FALSE
0,1,1,1396,6979,FALSE
1,0,1,1396,6980,FALSE
1,0,0,1397,6981,FALSE
0,1,1,1397,6982,FALSE
1,0,0,1397,6983,FALSE
1,0,1,1397,6984,FALSE
0,1,1,1397,6985,TRUE
1,0,1,1398,6986,TRUE
0,1,1,1398,6987,FALSE
1,1,0,1398,6988,FALSE
1,0,1,1398,6989,FALSE
1,0,1,1398,6990,FALSE
0,0,0,1399,6991,FALSE
1,0,1,1399,6992,FALSE
1,0,1,1399,6993,TRUE
1,0,0,1399,6994,FALSE
1,0,0,1399,6995,FALSE
1,0,0,1400,6996,FALSE
0,1,1,1400,6997,FALSE
0,1,1,1400,6998,FALSE
0,1,1,1400,6999,TRUE
0,1,1,1400,7000,FALSE
0,1,1,1401,7001,TRUE
1,1,0,1401,7002,FALSE
0,1,1,1401,7003,FALSE
0,0,0,1401,7004,FALSE
1,0,0,1401,7005,FALSE
0,1,1,1402,7006,TRUE
1,1,0,1402,7007,FALSE
0,1,1,1402,7008,FALSE
0,1,1,1402,7009,FALSE
1,0,1,1402,7010,FALSE
0,1,1,1403,7011,FALSE
1,0,1,1403,7012,FALSE
0,1,1,1403,7013,FALSE
1,0,1,1403,7014,FALSE
1,0,1,1403,7015,TRUE
1,0,0,1404,7016,FALSE
1,1,0,1404,7017,FALSE
0,0,0,1404,7018,FALSE
0,0,0,1404,7019,FALSE
0,1,1,1404,7020,TRUE
0,0,0,1405,7021,FALSE
0,0,0,1405,7022,FALSE
1,0,0,1405,7023,FALSE
0,0,0,1405,7024,FALSE
1,1,0,1405,7025,FALSE
1,1,0,1406,7026,FALSE
0,0,0,1406,7027,FALSE
0,0,0,1406,7028,FALSE
0,1,1,1406,7029,TRUE
1,0,0,1406,7030,FALSE
1,0,1,1407,7031,FALSE
1,1,0,1407,7032,FALSE
1,0,1,1407,7033,FALSE
1,0,1,1407,7034,TRUE
0,1,1,1407,7035,FALSE
0,1,1,1408,7036,FALSE
0,0,0,1408,7037,FALSE
1,0,1,1408,7038,FALSE
0,1,1,1408,7039,FALSE
0,1,1,1408,7040,TRUE
1,0,0,1409,7041,FALSE
