time_tick,x_durable_0,x_transient_0,y,curve_id
2024-03-10 12:38:54,0,0,124.0,curve_y
2024-03-10 12:38:55,0,0,144.0,curve_y
2024-03-10 12:38:56,0,0,140.0,curve_y
2024-03-10 12:38:57,0,0,145.0,curve_y
2024-03-10 12:38:58,0,0,156.0,curve_y
2024-03-10 12:38:59,0,0,153.0,curve_y
2024-03-10 12:39:00,0,0,148.0,curve_y
2024-03-10 12:39:01,0,0,152.0,curve_y
2024-03-10 12:39:02,0,0,136.0,curve_y
2024-03-10 12:39:03,0,0,126.0,curve_y
2024-03-10 12:39:04,0,1,140.0,curve_y
2024-03-10 12:39:05,0,0,115.0,curve_y
2024-03-10 12:39:06,0,0,103.0,curve_y
2024-03-10 12:39:07,0,1,99.0,curve_y
2024-03-10 12:39:08,0,0,72.0,curve_y
2024-03-10 12:39:09,0,-1,47.0,curve_y
2024-03-10 12:39:10,0,0,47.0,curve_y
2024-03-10 12:39:11,0,0,35.0,curve_y
2024-03-10 12:39:12,0,0,23.0,curve_y
2024-03-10 12:39:13,0,0,3.0,curve_y
2024-03-10 12:39:14,0,0,0.0,curve_y
2024-03-10 12:39:15,0,0,0.0,curve_y
2024-03-10 12:39:16,0,0,0.0,curve_y
2024-03-10 12:39:17,0,0,0.0,curve_y
2024-03-10 12:39:18,0,0,0.0,curve_y
2024-03-10 12:39:19,0,-1,0.0,curve_y
2024-03-10 12:39:20,0,0,1.0,curve_y
2024-03-10 12:39:21,0,0,11.0,curve_y
2024-03-10 12:39:22,0,1,31.0,curve_y
2024-03-10 12:39:23,0,0,32.0,curve_y
2024-03-10 12:39:24,1,2,105.0,curve_y
2024-03-10 12:39:25,0,-1,48.0,curve_y
2024-03-10 12:39:26,0,0,91.0,curve_y
2024-03-10 12:39:27,0,0,113.0,curve_y
2024-03-10 12:39:28,0,0,139.0,curve_y
2024-03-10 12:39:29,0,1,178.0,curve_y
2024-03-10 12:39:30,0,0,165.0,curve_y
2024-03-10 12:39:31,0,0,176.0,curve_y
2024-03-10 12:39:32,0,0,194.0,curve_y
2024-03-10 12:39:33,0,0,196.0,curve_y
2024-03-10 12:39:34,0,0,189.0,curve_y
2024-03-10 12:39:35,0,-1,178.0,curve_y
2024-03-10 12:39:36,0,0,189.0,curve_y
2024-03-10 12:39:37,0,0,183.0,curve_y
2024-03-10 12:39:38,0,0,180.0,curve_y
2024-03-10 12:39:39,0,0,154.0,curve_y
2024-03-10 12:39:40,0,0,150.0,curve_y
2024-03-10 12:39:41,0,0,130.0,curve_y
2024-03-10 12:39:42,0,0,104.0,curve_y
2024-03-10 12:39:43,0,0,89.0,curve_y
2024-03-10 12:39:44,0,0,58.0,curve_y
2024-03-10 12:39:45,0,1,67.0,curve_y
2024-03-10 12:39:46,0,0,23.0,curve_y
2024-03-10 12:39:47,0,0,7.0,curve_y
2024-03-10 12:39:48,0,0,0.0,curve_y
2024-03-10 12:39:49,0,0,0.0,curve_y
2024-03-10 12:39:50,0,0,0.0,curve_y
2024-03-10 12:39:51,0,0,0.0,curve_y
2024-03-10 12:39:52,0,0,0.0,curve_y
2024-03-10 12:39:53,0,0,5.0,curve_y
2024-03-10 12:39:54,0,0,11.0,curve_y
2024-03-10 12:39:55,0,0,32.0,curve_y
2024-03-10 12:39:56,0,0,36.0,curve_y
2024-03-10 12:39:57,0,0,52.0,curve_y
2024-03-10 12:39:58,0,-1,43.0,curve_y
2024-03-10 12:39:59,1,0,89.0,curve_y
2024-03-10 12:40:00,0,0,114.0,curve_y
2024-03-10 12:40:01,0,0,140.0,curve_y
2024-03-10 12:40:02,0,0,168.0,curve_y
2024-03-10 12:40:03,0,0,183.0,curve_y
2024-03-10 12:40:04,0,2,232.0,curve_y
2024-03-10 12:40:05,0,0,207.0,curve_y
2024-03-10 12:40:06,0,0,216.0,curve_y
2024-03-10 12:40:07,0,0,222.0,curve_y
2024-03-10 12:40:08,0,0,227.0,curve_y
2024-03-10 12:40:09,1,0,225.0,curve_y
2024-03-10 12:40:10,0,0,233.0,curve_y
2024-03-10 12:40:11,0,0,230.0,curve_y
2024-03-10 12:40:12,0,0,221.0,curve_y
2024-03-10 12:40:13,0,1,227.0,curve_y
2024-03-10 12:40:14,0,0,193.0,curve_y
2024-03-10 12:40:15,0,-1,154.0,curve_y
2024-03-10 12:40:16,0,0,152.0,curve_y
2024-03-10 12:40:17,0,0,129.0,curve_y
2024-03-10 12:40:18,0,0,104.0,curve_y
2024-03-10 12:40:19,0,0,75.0,curve_y
2024-03-10 12:40:20,0,0,43.0,curve_y
2024-03-10 12:40:21,0,-2,0.0,curve_y
2024-03-10 12:40:22,0,0,0.0,curve_y
2024-03-10 12:40:23,0,0,0.0,curve_y
2024-03-10 12:40:24,0,0,0.0,curve_y
2024-03-10 12:40:25,0,0,0.0,curve_y
2024-03-10 12:40:26,0,0,0.0,curve_y
2024-03-10 12:40:27,0,0,3.0,curve_y
2024-03-10 12:40:28,0,0,11.0,curve_y
2024-03-10 12:40:29,0,1,39.0,curve_y
2024-03-10 12:40:30,0,0,31.0,curve_y
2024-03-10 12:40:31,0,0,50.0,curve_y
2024-03-10 12:40:32,0,0,62.0,curve_y
2024-03-10 12:40:33,0,0,71.0,curve_y
2024-03-10 12:40:34,0,0,79.0,curve_y
2024-03-10 12:40:35,-1,0,82.0,curve_y
2024-03-10 12:40:36,0,0,84.0,curve_y
2024-03-10 12:40:37,0,0,83.0,curve_y
2024-03-10 12:40:38,0,0,93.0,curve_y
2024-03-10 12:40:39,0,0,81.0,curve_y
2024-03-10 12:40:40,0,0,84.0,curve_y
2024-03-10 12:40:41,0,0,83.0,curve_y
2024-03-10 12:40:42,0,0,81.0,curve_y
2024-03-10 12:40:43,0,0,82.0,curve_y
2024-03-10 12:40:44,0,0,76.0,curve_y
2024-03-10 12:40:45,0,0,76.0,curve_y
2024-03-10 12:40:46,0,1,97.0,curve_y
2024-03-10 12:40:47,0,0,78.0,curve_y
2024-03-10 12:40:48,0,0,65.0,curve_y
2024-03-10 12:40:49,0,0,65.0,curve_y
2024-03-10 12:40:50,0,0,58.0,curve_y
2024-03-10 12:40:51,0,0,60.0,curve_y
2024-03-10 12:40:52,0,0,65.0,curve_y
2024-03-10 12:40:53,0,0,56.0,curve_y
2024-03-10 12:40:54,0,0,58.0,curve_y
2024-03-10 12:40:55,0,0,54.0,curve_y
2024-03-10 12:40:56,0,0,53.0,curve_y
2024-03-10 12:40:57,0,0,51.0,curve_y
2024-03-10 12:40:58,-1,0,44.0,curve_y
2024-03-10 12:40:59,0,0,40.0,curve_y
2024-03-10 12:41:00,0,0,34.0,curve_y
2024-03-10 12:41:01,0,0,28.0,curve_y
2024-03-10 12:41:02,0,0,32.0,curve_y
2024-03-10 12:41:03,0,0,24.0,curve_y
2024-03-10 12:41:04,0,0,21.0,curve_y
2024-03-10 12:41:05,0,0,23.0,curve_y
2024-03-10 12:41:06,0,0,18.0,curve_y
2024-03-10 12:41:07,0,0,26.0,curve_y
2024-03-10 12:41:08,0,0,26.0,curve_y
2024-03-10 12:41:09,0,0,32.0,curve_y
2024-03-10 12:41:10,0,0,42.0,curve_y
2024-03-10 12:41:11,0,0,45.0,curve_y
2024-03-10 12:41:12,0,0,50.0,curve_y
2024-03-10 12:41:13,0,0,59.0,curve_y
2024-03-10 12:41:14,0,0,66.0,curve_y
2024-03-10 12:41:15,0,0,76.0,curve_y
2024-03-10 12:41:16,0,0,81.0,curve_y
2024-03-10 12:41:17,1,0,101.0,curve_y
2024-03-10 12:41:18,0,0,114.0,curve_y
2024-03-10 12:41:19,0,0,134.0,curve_y
2024-03-10 12:41:20,0,0,147.0,curve_y
2024-03-10 12:41:21,0,-2,113.0,curve_y
2024-03-10 12:41:22,0,0,156.0,curve_y
2024-03-10 12:41:23,0,0,168.0,curve_y
2024-03-10 12:41:24,0,0,181.0,curve_y
2024-03-10 12:41:25,0,0,176.0,curve_y
2024-03-10 12:41:26,0,0,174.0,curve_y
2024-03-10 12:41:27,0,0,159.0,curve_y
2024-03-10 12:41:28,0,0,158.0,curve_y
2024-03-10 12:41:29,0,0,148.0,curve_y
2024-03-10 12:41:30,0,0,141.0,curve_y
2024-03-10 12:41:31,0,0,119.0,curve_y
2024-03-10 12:41:32,0,0,108.0,curve_y
2024-03-10 12:41:33,0,0,89.0,curve_y
2024-03-10 12:41:34,0,0,80.0,curve_y
2024-03-10 12:41:35,0,0,61.0,curve_y
2024-03-10 12:41:36,0,0,39.0,curve_y
2024-03-10 12:41:37,0,0,26.0,curve_y
2024-03-10 12:41:38,0,0,12.0,curve_y
2024-03-10 12:41:39,0,0,0.0,curve_y
2024-03-10 12:41:40,0,0,0.0,curve_y
2024-03-10 12:41:41,0,0,0.0,curve_y
2024-03-10 12:41:42,0,0,0.0,curve_y
2024-03-10 12:41:43,1,0,4.0,curve_y
2024-03-10 12:41:44,0,0,10.0,curve_y
2024-03-10 12:41:45,0,-2,0.0,curve_y
2024-03-10 12:41:46,0,1,68.0,curve_y
2024-03-10 12:41:47,0,0,75.0,curve_y
2024-03-10 12:41:48,0,0,81.0,curve_y
2024-03-10 12:41:49,0,0,105.0,curve_y
2024-03-10 12:41:50,0,2,147.0,curve_y
2024-03-10 12:41:51,0,0,125.0,curve_y
2024-03-10 12:41:52,0,0,139.0,curve_y
2024-03-10 12:41:53,0,0,152.0,curve_y
2024-03-10 12:41:54,1,0,181.0,curve_y
2024-03-10 12:41:55,0,0,194.0,curve_y
2024-03-10 12:41:56,-1,0,203.0,curve_y
2024-03-10 12:41:57,0,0,196.0,curve_y
2024-03-10 12:41:58,0,0,202.0,curve_y
2024-03-10 12:41:59,0,0,204.0,curve_y
2024-03-10 12:42:00,0,-1,181.0,curve_y
2024-03-10 12:42:01,0,0,183.0,curve_y
2024-03-10 12:42:02,0,0,174.0,curve_y
2024-03-10 12:42:03,0,0,154.0,curve_y
2024-03-10 12:42:04,1,0,154.0,curve_y
2024-03-10 12:42:05,0,0,140.0,curve_y
2024-03-10 12:42:06,0,0,125.0,curve_y
2024-03-10 12:42:07,-1,0,92.0,curve_y
2024-03-10 12:42:08,0,0,65.0,curve_y
2024-03-10 12:42:09,0,0,34.0,curve_y
2024-03-10 12:42:10,0,0,9.0,curve_y
2024-03-10 12:42:11,0,0,0.0,curve_y
2024-03-10 12:42:12,0,0,0.0,curve_y
2024-03-10 12:42:13,0,0,0.0,curve_y
2024-03-10 12:42:14,1,0,3.0,curve_y
2024-03-10 12:42:15,0,0,21.0,curve_y
2024-03-10 12:42:16,0,0,33.0,curve_y
2024-03-10 12:42:17,0,0,51.0,curve_y
2024-03-10 12:42:18,0,0,63.0,curve_y
2024-03-10 12:42:19,0,0,87.0,curve_y
2024-03-10 12:42:20,0,0,96.0,curve_y
2024-03-10 12:42:21,0,0,114.0,curve_y
2024-03-10 12:42:22,0,-1,113.0,curve_y
2024-03-10 12:42:23,0,0,148.0,curve_y
2024-03-10 12:42:24,0,0,158.0,curve_y
2024-03-10 12:42:25,0,0,169.0,curve_y
2024-03-10 12:42:26,0,0,174.0,curve_y
2024-03-10 12:42:27,0,0,170.0,curve_y
2024-03-10 12:42:28,0,-1,153.0,curve_y
2024-03-10 12:42:29,0,0,168.0,curve_y
2024-03-10 12:42:30,0,0,161.0,curve_y
2024-03-10 12:42:31,0,0,156.0,curve_y
2024-03-10 12:42:32,0,0,148.0,curve_y
2024-03-10 12:42:33,0,0,133.0,curve_y
2024-03-10 12:42:34,0,0,118.0,curve_y
2024-03-10 12:42:35,0,-1,79.0,curve_y
2024-03-10 12:42:36,0,0,82.0,curve_y
2024-03-10 12:42:37,0,0,65.0,curve_y
2024-03-10 12:42:38,0,0,51.0,curve_y
2024-03-10 12:42:39,0,-1,18.0,curve_y
2024-03-10 12:42:40,0,0,19.0,curve_y
2024-03-10 12:42:41,0,-1,0.0,curve_y
2024-03-10 12:42:42,0,0,0.0,curve_y
2024-03-10 12:42:43,0,0,0.0,curve_y
2024-03-10 12:42:44,0,0,0.0,curve_y
2024-03-10 12:42:45,-1,0,0.0,curve_y
2024-03-10 12:42:46,0,0,0.0,curve_y
2024-03-10 12:42:47,0,0,0.0,curve_y
2024-03-10 12:42:48,0,0,1.0,curve_y
2024-03-10 12:42:49,0,0,6.0,curve_y
2024-03-10 12:42:50,0,0,15.0,curve_y
2024-03-10 12:42:51,0,1,51.0,curve_y
2024-03-10 12:42:52,0,0,37.0,curve_y
2024-03-10 12:42:53,0,0,40.0,curve_y
2024-03-10 12:42:54,0,0,56.0,curve_y
2024-03-10 12:42:55,0,-1,54.0,curve_y
2024-03-10 12:42:56,0,0,80.0,curve_y
2024-03-10 12:42:57,0,0,91.0,curve_y
2024-03-10 12:42:58,0,0,100.0,curve_y
2024-03-10 12:42:59,1,0,123.0,curve_y
2024-03-10 12:43:00,1,0,148.0,curve_y
2024-03-10 12:43:01,0,0,176.0,curve_y
2024-03-10 12:43:02,0,0,205.0,curve_y
2024-03-10 12:43:03,0,0,220.0,curve_y
2024-03-10 12:43:04,0,-2,201.0,curve_y
2024-03-10 12:43:05,0,0,246.0,curve_y
2024-03-10 12:43:06,0,0,251.0,curve_y
2024-03-10 12:43:07,0,1,263.0,curve_y
2024-03-10 12:43:08,0,0,245.0,curve_y
2024-03-10 12:43:09,0,0,231.0,curve_y
2024-03-10 12:43:10,0,0,228.0,curve_y
2024-03-10 12:43:11,0,0,207.0,curve_y
2024-03-10 12:43:12,0,2,212.0,curve_y
2024-03-10 12:43:13,0,0,165.0,curve_y
2024-03-10 12:43:14,0,-2,105.0,curve_y
2024-03-10 12:43:15,0,0,99.0,curve_y
2024-03-10 12:43:16,0,0,62.0,curve_y
2024-03-10 12:43:17,0,2,64.0,curve_y
2024-03-10 12:43:18,0,0,2.0,curve_y
2024-03-10 12:43:19,0,0,0.0,curve_y
2024-03-10 12:43:20,0,0,0.0,curve_y
2024-03-10 12:43:21,0,-2,0.0,curve_y
2024-03-10 12:43:22,0,0,0.0,curve_y
2024-03-10 12:43:23,0,0,0.0,curve_y
2024-03-10 12:43:24,0,0,7.0,curve_y
2024-03-10 12:43:25,0,-1,0.0,curve_y
2024-03-10 12:43:26,0,1,41.0,curve_y
2024-03-10 12:43:27,0,0,38.0,curve_y
2024-03-10 12:43:28,0,0,52.0,curve_y
2024-03-10 12:43:29,0,0,61.0,curve_y
2024-03-10 12:43:30,0,0,76.0,curve_y
2024-03-10 12:43:31,0,0,93.0,curve_y
2024-03-10 12:43:32,0,0,100.0,curve_y
2024-03-10 12:43:33,0,0,112.0,curve_y
2024-03-10 12:43:34,0,0,124.0,curve_y
2024-03-10 12:43:35,0,0,133.0,curve_y
2024-03-10 12:43:36,0,0,134.0,curve_y
2024-03-10 12:43:37,0,0,138.0,curve_y
2024-03-10 12:43:38,0,-1,127.0,curve_y
2024-03-10 12:43:39,0,0,143.0,curve_y
2024-03-10 12:43:40,0,0,141.0,curve_y
2024-03-10 12:43:41,0,0,142.0,curve_y
2024-03-10 12:43:42,0,0,130.0,curve_y
2024-03-10 12:43:43,0,0,119.0,curve_y
2024-03-10 12:43:44,0,-1,103.0,curve_y
2024-03-10 12:43:45,0,0,108.0,curve_y
2024-03-10 12:43:46,0,0,94.0,curve_y
2024-03-10 12:43:47,0,0,81.0,curve_y
2024-03-10 12:43:48,0,0,67.0,curve_y
2024-03-10 12:43:49,0,0,52.0,curve_y
2024-03-10 12:43:50,0,0,45.0,curve_y
2024-03-10 12:43:51,0,0,31.0,curve_y
2024-03-10 12:43:52,1,1,54.0,curve_y
2024-03-10 12:43:53,0,0,32.0,curve_y
2024-03-10 12:43:54,0,0,40.0,curve_y
2024-03-10 12:43:55,0,0,45.0,curve_y
2024-03-10 12:43:56,0,0,49.0,curve_y
2024-03-10 12:43:57,0,0,56.0,curve_y
2024-03-10 12:43:58,0,0,61.0,curve_y
2024-03-10 12:43:59,0,0,68.0,curve_y
2024-03-10 12:44:00,0,0,69.0,curve_y
2024-03-10 12:44:01,0,1,101.0,curve_y
2024-03-10 12:44:02,0,0,90.0,curve_y
2024-03-10 12:44:03,0,0,90.0,curve_y
2024-03-10 12:44:04,0,0,101.0,curve_y
2024-03-10 12:44:05,0,0,101.0,curve_y
2024-03-10 12:44:06,0,0,111.0,curve_y
2024-03-10 12:44:07,0,0,110.0,curve_y
2024-03-10 12:44:08,0,2,148.0,curve_y
2024-03-10 12:44:09,0,0,105.0,curve_y
2024-03-10 12:44:10,0,0,106.0,curve_y
2024-03-10 12:44:11,0,0,96.0,curve_y
2024-03-10 12:44:12,0,-1,80.0,curve_y
2024-03-10 12:44:13,0,0,93.0,curve_y
2024-03-10 12:44:14,0,0,84.0,curve_y
2024-03-10 12:44:15,1,0,88.0,curve_y
2024-03-10 12:44:16,0,0,87.0,curve_y
2024-03-10 12:44:17,0,0,92.0,curve_y
2024-03-10 12:44:18,0,0,91.0,curve_y
2024-03-10 12:44:19,0,0,88.0,curve_y
2024-03-10 12:44:20,0,0,83.0,curve_y
2024-03-10 12:44:21,0,0,79.0,curve_y
2024-03-10 12:44:22,0,2,113.0,curve_y
2024-03-10 12:44:23,0,0,76.0,curve_y
2024-03-10 12:44:24,0,0,76.0,curve_y
2024-03-10 12:44:25,0,0,68.0,curve_y
2024-03-10 12:44:26,0,0,69.0,curve_y
2024-03-10 12:44:27,0,0,65.0,curve_y
2024-03-10 12:44:28,0,0,62.0,curve_y
2024-03-10 12:44:29,1,0,67.0,curve_y
2024-03-10 12:44:30,0,0,70.0,curve_y
2024-03-10 12:44:31,0,0,82.0,curve_y
2024-03-10 12:44:32,0,0,93.0,curve_y
2024-03-10 12:44:33,0,1,108.0,curve_y
2024-03-10 12:44:34,0,0,105.0,curve_y
2024-03-10 12:44:35,0,0,113.0,curve_y
2024-03-10 12:44:36,0,0,111.0,curve_y
2024-03-10 12:44:37,0,0,114.0,curve_y
2024-03-10 12:44:38,0,0,120.0,curve_y
2024-03-10 12:44:39,0,0,123.0,curve_y
2024-03-10 12:44:40,-1,0,107.0,curve_y
2024-03-10 12:44:41,0,0,108.0,curve_y
2024-03-10 12:44:42,0,0,84.0,curve_y
2024-03-10 12:44:43,0,0,76.0,curve_y
2024-03-10 12:44:44,0,1,98.0,curve_y
2024-03-10 12:44:45,0,-1,38.0,curve_y
2024-03-10 12:44:46,0,0,43.0,curve_y
2024-03-10 12:44:47,0,0,41.0,curve_y
2024-03-10 12:44:48,0,0,27.0,curve_y
2024-03-10 12:44:49,0,0,20.0,curve_y
2024-03-10 12:44:50,0,0,15.0,curve_y
2024-03-10 12:44:51,0,0,8.0,curve_y
2024-03-10 12:44:52,0,0,9.0,curve_y
2024-03-10 12:44:53,0,0,5.0,curve_y
2024-03-10 12:44:54,0,0,0.0,curve_y
2024-03-10 12:44:55,0,0,-0.0,curve_y
2024-03-10 12:44:56,0,0,5.0,curve_y
2024-03-10 12:44:57,0,1,35.0,curve_y
2024-03-10 12:44:58,0,0,19.0,curve_y
2024-03-10 12:44:59,0,0,24.0,curve_y
2024-03-10 12:45:00,0,0,41.0,curve_y
2024-03-10 12:45:01,0,0,51.0,curve_y
2024-03-10 12:45:02,0,0,63.0,curve_y
2024-03-10 12:45:03,0,0,68.0,curve_y
2024-03-10 12:45:04,0,0,83.0,curve_y
2024-03-10 12:45:05,0,0,90.0,curve_y
2024-03-10 12:45:06,0,0,99.0,curve_y
2024-03-10 12:45:07,0,0,117.0,curve_y
2024-03-10 12:45:08,0,0,121.0,curve_y
2024-03-10 12:45:09,0,0,135.0,curve_y
2024-03-10 12:45:10,0,0,135.0,curve_y
2024-03-10 12:45:11,1,0,142.0,curve_y
2024-03-10 12:45:12,0,0,155.0,curve_y
2024-03-10 12:45:13,0,-2,126.0,curve_y
2024-03-10 12:45:14,0,1,177.0,curve_y
2024-03-10 12:45:15,0,0,164.0,curve_y
2024-03-10 12:45:16,0,0,168.0,curve_y
2024-03-10 12:45:17,0,-1,144.0,curve_y
2024-03-10 12:45:18,0,0,158.0,curve_y
2024-03-10 12:45:19,0,0,153.0,curve_y
2024-03-10 12:45:20,0,0,140.0,curve_y
2024-03-10 12:45:21,0,0,126.0,curve_y
2024-03-10 12:45:22,0,0,108.0,curve_y
2024-03-10 12:45:23,0,0,94.0,curve_y
2024-03-10 12:45:24,0,0,79.0,curve_y
2024-03-10 12:45:25,0,0,65.0,curve_y
2024-03-10 12:45:26,0,0,50.0,curve_y
2024-03-10 12:45:27,0,0,30.0,curve_y
2024-03-10 12:45:28,0,0,10.0,curve_y
2024-03-10 12:45:29,0,0,0.0,curve_y
2024-03-10 12:45:30,1,0,0.0,curve_y
2024-03-10 12:45:31,0,1,17.0,curve_y
2024-03-10 12:45:32,0,0,0.0,curve_y
2024-03-10 12:45:33,0,0,0.0,curve_y
2024-03-10 12:45:34,0,0,7.0,curve_y
2024-03-10 12:45:35,0,0,10.0,curve_y
2024-03-10 12:45:36,0,0,12.0,curve_y
2024-03-10 12:45:37,0,0,21.0,curve_y
2024-03-10 12:45:38,0,0,27.0,curve_y
2024-03-10 12:45:39,0,0,44.0,curve_y
2024-03-10 12:45:40,0,0,55.0,curve_y
2024-03-10 12:45:41,1,0,79.0,curve_y
2024-03-10 12:45:42,0,0,105.0,curve_y
2024-03-10 12:45:43,0,0,133.0,curve_y
2024-03-10 12:45:44,0,-1,135.0,curve_y
2024-03-10 12:45:45,0,0,173.0,curve_y
2024-03-10 12:45:46,0,0,190.0,curve_y
2024-03-10 12:45:47,0,0,206.0,curve_y
2024-03-10 12:45:48,0,0,219.0,curve_y
2024-03-10 12:45:49,0,0,220.0,curve_y
2024-03-10 12:45:50,0,0,222.0,curve_y
2024-03-10 12:45:51,0,0,228.0,curve_y
2024-03-10 12:45:52,0,0,214.0,curve_y
2024-03-10 12:45:53,0,0,203.0,curve_y
2024-03-10 12:45:54,0,0,189.0,curve_y
2024-03-10 12:45:55,0,0,174.0,curve_y
2024-03-10 12:45:56,0,1,172.0,curve_y
2024-03-10 12:45:57,0,-1,103.0,curve_y
2024-03-10 12:45:58,0,0,105.0,curve_y
2024-03-10 12:45:59,0,0,76.0,curve_y
2024-03-10 12:46:00,0,0,49.0,curve_y
2024-03-10 12:46:01,0,0,29.0,curve_y
2024-03-10 12:46:02,0,0,0.0,curve_y
2024-03-10 12:46:03,0,0,0.0,curve_y
2024-03-10 12:46:04,0,0,0.0,curve_y
2024-03-10 12:46:05,0,0,0.0,curve_y
2024-03-10 12:46:06,0,0,0.0,curve_y
2024-03-10 12:46:07,-1,1,17.0,curve_y
2024-03-10 12:46:08,0,0,0.0,curve_y
2024-03-10 12:46:09,0,-2,0.0,curve_y
2024-03-10 12:46:10,-1,0,0.0,curve_y
2024-03-10 12:46:11,0,0,0.0,curve_y
2024-03-10 12:46:12,0,0,0.0,curve_y
2024-03-10 12:46:13,-1,0,0.0,curve_y
2024-03-10 12:46:14,0,1,10.0,curve_y
2024-03-10 12:46:15,0,1,9.0,curve_y
2024-03-10 12:46:16,0,0,0.0,curve_y
2024-03-10 12:46:17,0,0,2.0,curve_y
2024-03-10 12:46:18,0,0,12.0,curve_y
2024-03-10 12:46:19,0,0,17.0,curve_y
